2400
(0.200000, 0.700000, 0.314359) (0.200000, 0.700000, 0.314359) (0.000000, 0.000000) 
(0.250000, 0.700000, 0.292989) (0.200000, 0.700000, 0.292989) (0.000000, 0.000000) 
(0.200000, 0.750000, 0.295607) (0.200000, 0.700000, 0.295607) (0.000000, 0.000000) 
(0.200000, 0.750000, 0.295607) (0.200000, 0.700000, 0.295607) (0.000000, 0.000000) 
(0.250000, 0.700000, 0.292989) (0.200000, 0.700000, 0.292989) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.250000, 0.750000, 0.272413) (0.200000, 0.700000, 0.272413) (0.000000, 0.000000) 
(0.200000, 0.750000, 0.295607) (0.200000, 0.750000, 0.295607) (0.000000, 0.000000) 
(0.250000, 0.750000, 0.272413) (0.200000, 0.750000, 0.272413) (0.000000, 0.000000) 
(0.200000, 0.800000, 0.280832) (0.200000, 0.750000, 0.280832) (0.000000, 0.000000) 
(0.200000, 0.800000, 0.280832) (0.200000, 0.750000, 0.280832) (0.000000, 0.000000) 
(0.250000, 0.750000, 0.272413) (0.200000, 0.750000, 0.272413) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.250000, 0.800000, 0.258160) (0.200000, 0.750000, 0.258160) (0.000000, 0.000000) 
(0.200000, 0.800000, 0.280832) (0.200000, 0.800000, 0.280832) (0.000000, 0.000000) 
(0.250000, 0.800000, 0.258160) (0.200000, 0.800000, 0.258160) (0.000000, 0.000000) 
(0.200000, 0.850000, 0.268317) (0.200000, 0.800000, 0.268317) (0.000000, 0.000000) 
(0.200000, 0.850000, 0.268317) (0.200000, 0.800000, 0.268317) (0.000000, 0.000000) 
(0.250000, 0.800000, 0.258160) (0.200000, 0.800000, 0.258160) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.250000, 0.850000, 0.248683) (0.200000, 0.800000, 0.248683) (0.000000, 0.000000) 
(0.200000, 0.850000, 0.268317) (0.200000, 0.850000, 0.268317) (0.000000, 0.000000) 
(0.250000, 0.850000, 0.248683) (0.200000, 0.850000, 0.248683) (0.000000, 0.000000) 
(0.200000, 0.900000, 0.256853) (0.200000, 0.850000, 0.256853) (0.000000, 0.000000) 
(0.200000, 0.900000, 0.256853) (0.200000, 0.850000, 0.256853) (0.000000, 0.000000) 
(0.250000, 0.850000, 0.248683) (0.200000, 0.850000, 0.248683) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.250000, 0.900000, 0.240633) (0.200000, 0.850000, 0.240633) (0.000000, 0.000000) 
(0.200000, 0.900000, 0.256853) (0.200000, 0.900000, 0.256853) (0.000000, 0.000000) 
(0.250000, 0.900000, 0.240633) (0.200000, 0.900000, 0.240633) (0.000000, 0.000000) 
(0.200000, 0.950000, 0.245810) (0.200000, 0.900000, 0.245810) (0.000000, 0.000000) 
(0.200000, 0.950000, 0.245810) (0.200000, 0.900000, 0.245810) (0.000000, 0.000000) 
(0.250000, 0.900000, 0.240633) (0.200000, 0.900000, 0.240633) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.250000, 0.950000, 0.231815) (0.200000, 0.900000, 0.231815) (0.000000, 0.000000) 
(0.200000, 0.950000, 0.245810) (0.200000, 0.950000, 0.245810) (0.000000, 0.000000) 
(0.250000, 0.950000, 0.231815) (0.200000, 0.950000, 0.231815) (0.000000, 0.000000) 
(0.200000, 1.000000, 0.235089) (0.200000, 0.950000, 0.235089) (0.000000, 0.000000) 
(0.200000, 1.000000, 0.235089) (0.200000, 0.950000, 0.235089) (0.000000, 0.000000) 
(0.250000, 0.950000, 0.231815) (0.200000, 0.950000, 0.231815) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.250000, 1.000000, 0.222240) (0.200000, 0.950000, 0.222240) (0.000000, 0.000000) 
(0.250000, 0.000000, 0.818854) (0.250000, 0.000000, 0.818854) (0.000000, 0.000000) 
(0.300000, 0.000000, 0.757827) (0.250000, 0.000000, 0.757827) (0.000000, 0.000000) 
(0.250000, 0.050000, 0.928287) (0.250000, 0.000000, 0.928287) (0.000000, 0.000000) 
(0.250000, 0.050000, 0.928287) (0.250000, 0.000000, 0.928287) (0.000000, 0.000000) 
(0.300000, 0.000000, 0.757827) (0.250000, 0.000000, 0.757827) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.050000, 0.855520) (0.250000, 0.000000, 0.855520) (0.000000, 0.000000) 
(0.250000, 0.050000, 0.928287) (0.250000, 0.050000, 0.928287) (0.000000, 0.000000) 
(0.300000, 0.050000, 0.855520) (0.250000, 0.050000, 0.855520) (0.000000, 0.000000) 
(0.250000, 0.100000, 1.046175) (0.250000, 0.050000, 1.046175) (0.000000, 0.000000) 
(0.250000, 0.100000, 1.046175) (0.250000, 0.050000, 1.046175) (0.000000, 0.000000) 
(0.300000, 0.050000, 0.855520) (0.250000, 0.050000, 0.855520) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.100000, 0.960998) (0.250000, 0.050000, 0.960998) (0.000000, 0.000000) 
(0.250000, 0.100000, 1.046175) (0.250000, 0.100000, 1.046175) (0.000000, 0.000000) 
(0.300000, 0.100000, 0.960998) (0.250000, 0.100000, 0.960998) (0.000000, 0.000000) 
(0.250000, 0.150000, 1.143211) (0.250000, 0.100000, 1.143211) (0.000000, 0.000000) 
(0.250000, 0.150000, 1.143211) (0.250000, 0.100000, 1.143211) (0.000000, 0.000000) 
(0.300000, 0.100000, 0.960998) (0.250000, 0.100000, 0.960998) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.150000, 1.047907) (0.250000, 0.100000, 1.047907) (0.000000, 0.000000) 
(0.250000, 0.150000, 1.143211) (0.250000, 0.150000, 1.143211) (0.000000, 0.000000) 
(0.300000, 0.150000, 1.047907) (0.250000, 0.150000, 1.047907) (0.000000, 0.000000) 
(0.250000, 0.200000, 1.189186) (0.250000, 0.150000, 1.189186) (0.000000, 0.000000) 
(0.250000, 0.200000, 1.189186) (0.250000, 0.150000, 1.189186) (0.000000, 0.000000) 
(0.300000, 0.150000, 1.047907) (0.250000, 0.150000, 1.047907) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.200000, 1.089025) (0.250000, 0.150000, 1.089025) (0.000000, 0.000000) 
(0.250000, 0.200000, 1.189186) (0.250000, 0.200000, 1.189186) (0.000000, 0.000000) 
(0.300000, 0.200000, 1.089025) (0.250000, 0.200000, 1.089025) (0.000000, 0.000000) 
(0.250000, 0.250000, 1.165283) (0.250000, 0.200000, 1.165283) (0.000000, 0.000000) 
(0.250000, 0.250000, 1.165283) (0.250000, 0.200000, 1.165283) (0.000000, 0.000000) 
(0.300000, 0.200000, 1.089025) (0.250000, 0.200000, 1.089025) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.250000, 1.067318) (0.250000, 0.200000, 1.067318) (0.000000, 0.000000) 
(0.250000, 0.250000, 1.165283) (0.250000, 0.250000, 1.165283) (0.000000, 0.000000) 
(0.300000, 0.250000, 1.067318) (0.250000, 0.250000, 1.067318) (0.000000, 0.000000) 
(0.250000, 0.300000, 1.072573) (0.250000, 0.250000, 1.072573) (0.000000, 0.000000) 
(0.250000, 0.300000, 1.072573) (0.250000, 0.250000, 1.072573) (0.000000, 0.000000) 
(0.300000, 0.250000, 1.067318) (0.250000, 0.250000, 1.067318) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.300000, 0.983607) (0.250000, 0.250000, 0.983607) (0.000000, 0.000000) 
(0.250000, 0.300000, 1.072573) (0.250000, 0.300000, 1.072573) (0.000000, 0.000000) 
(0.300000, 0.300000, 0.983607) (0.250000, 0.300000, 0.983607) (0.000000, 0.000000) 
(0.250000, 0.350000, 0.931487) (0.250000, 0.300000, 0.931487) (0.000000, 0.000000) 
(0.250000, 0.350000, 0.931487) (0.250000, 0.300000, 0.931487) (0.000000, 0.000000) 
(0.300000, 0.300000, 0.983607) (0.250000, 0.300000, 0.983607) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.350000, 0.856151) (0.250000, 0.300000, 0.856151) (0.000000, 0.000000) 
(0.250000, 0.350000, 0.931487) (0.250000, 0.350000, 0.931487) (0.000000, 0.000000) 
(0.300000, 0.350000, 0.856151) (0.250000, 0.350000, 0.856151) (0.000000, 0.000000) 
(0.250000, 0.400000, 0.772614) (0.250000, 0.350000, 0.772614) (0.000000, 0.000000) 
(0.250000, 0.400000, 0.772614) (0.250000, 0.350000, 0.772614) (0.000000, 0.000000) 
(0.300000, 0.350000, 0.856151) (0.250000, 0.350000, 0.856151) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.400000, 0.712419) (0.250000, 0.350000, 0.712419) (0.000000, 0.000000) 
(0.250000, 0.400000, 0.772614) (0.250000, 0.400000, 0.772614) (0.000000, 0.000000) 
(0.300000, 0.400000, 0.712419) (0.250000, 0.400000, 0.712419) (0.000000, 0.000000) 
(0.250000, 0.450000, 0.624428) (0.250000, 0.400000, 0.624428) (0.000000, 0.000000) 
(0.250000, 0.450000, 0.624428) (0.250000, 0.400000, 0.624428) (0.000000, 0.000000) 
(0.300000, 0.400000, 0.712419) (0.250000, 0.400000, 0.712419) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.450000, 0.578072) (0.250000, 0.400000, 0.578072) (0.000000, 0.000000) 
(0.250000, 0.450000, 0.624428) (0.250000, 0.450000, 0.624428) (0.000000, 0.000000) 
(0.300000, 0.450000, 0.578072) (0.250000, 0.450000, 0.578072) (0.000000, 0.000000) 
(0.250000, 0.500000, 0.504569) (0.250000, 0.450000, 0.504569) (0.000000, 0.000000) 
(0.250000, 0.500000, 0.504569) (0.250000, 0.450000, 0.504569) (0.000000, 0.000000) 
(0.300000, 0.450000, 0.578072) (0.250000, 0.450000, 0.578072) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.500000, 0.469049) (0.250000, 0.450000, 0.469049) (0.000000, 0.000000) 
(0.250000, 0.500000, 0.504569) (0.250000, 0.500000, 0.504569) (0.000000, 0.000000) 
(0.300000, 0.500000, 0.469049) (0.250000, 0.500000, 0.469049) (0.000000, 0.000000) 
(0.250000, 0.550000, 0.417835) (0.250000, 0.500000, 0.417835) (0.000000, 0.000000) 
(0.250000, 0.550000, 0.417835) (0.250000, 0.500000, 0.417835) (0.000000, 0.000000) 
(0.300000, 0.500000, 0.469049) (0.250000, 0.500000, 0.469049) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.550000, 0.389520) (0.250000, 0.500000, 0.389520) (0.000000, 0.000000) 
(0.250000, 0.550000, 0.417835) (0.250000, 0.550000, 0.417835) (0.000000, 0.000000) 
(0.300000, 0.550000, 0.389520) (0.250000, 0.550000, 0.389520) (0.000000, 0.000000) 
(0.250000, 0.600000, 0.359517) (0.250000, 0.550000, 0.359517) (0.000000, 0.000000) 
(0.250000, 0.600000, 0.359517) (0.250000, 0.550000, 0.359517) (0.000000, 0.000000) 
(0.300000, 0.550000, 0.389520) (0.250000, 0.550000, 0.389520) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.600000, 0.334260) (0.250000, 0.550000, 0.334260) (0.000000, 0.000000) 
(0.250000, 0.600000, 0.359517) (0.250000, 0.600000, 0.359517) (0.000000, 0.000000) 
(0.300000, 0.600000, 0.334260) (0.250000, 0.600000, 0.334260) (0.000000, 0.000000) 
(0.250000, 0.650000, 0.320649) (0.250000, 0.600000, 0.320649) (0.000000, 0.000000) 
(0.250000, 0.650000, 0.320649) (0.250000, 0.600000, 0.320649) (0.000000, 0.000000) 
(0.300000, 0.600000, 0.334260) (0.250000, 0.600000, 0.334260) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.650000, 0.293036) (0.250000, 0.600000, 0.293036) (0.000000, 0.000000) 
(0.250000, 0.650000, 0.320649) (0.250000, 0.650000, 0.320649) (0.000000, 0.000000) 
(0.300000, 0.650000, 0.293036) (0.250000, 0.650000, 0.293036) (0.000000, 0.000000) 
(0.250000, 0.700000, 0.292989) (0.250000, 0.650000, 0.292989) (0.000000, 0.000000) 
(0.250000, 0.700000, 0.292989) (0.250000, 0.650000, 0.292989) (0.000000, 0.000000) 
(0.300000, 0.650000, 0.293036) (0.250000, 0.650000, 0.293036) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.700000, 0.257567) (0.250000, 0.650000, 0.257567) (0.000000, 0.000000) 
(0.250000, 0.700000, 0.292989) (0.250000, 0.700000, 0.292989) (0.000000, 0.000000) 
(0.300000, 0.700000, 0.257567) (0.250000, 0.700000, 0.257567) (0.000000, 0.000000) 
(0.250000, 0.750000, 0.272413) (0.250000, 0.700000, 0.272413) (0.000000, 0.000000) 
(0.250000, 0.750000, 0.272413) (0.250000, 0.700000, 0.272413) (0.000000, 0.000000) 
(0.300000, 0.700000, 0.257567) (0.250000, 0.700000, 0.257567) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.750000, 0.229138) (0.250000, 0.700000, 0.229138) (0.000000, 0.000000) 
(0.250000, 0.750000, 0.272413) (0.250000, 0.750000, 0.272413) (0.000000, 0.000000) 
(0.300000, 0.750000, 0.229138) (0.250000, 0.750000, 0.229138) (0.000000, 0.000000) 
(0.250000, 0.800000, 0.258160) (0.250000, 0.750000, 0.258160) (0.000000, 0.000000) 
(0.250000, 0.800000, 0.258160) (0.250000, 0.750000, 0.258160) (0.000000, 0.000000) 
(0.300000, 0.750000, 0.229138) (0.250000, 0.750000, 0.229138) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.800000, 0.215178) (0.250000, 0.750000, 0.215178) (0.000000, 0.000000) 
(0.250000, 0.800000, 0.258160) (0.250000, 0.800000, 0.258160) (0.000000, 0.000000) 
(0.300000, 0.800000, 0.215178) (0.250000, 0.800000, 0.215178) (0.000000, 0.000000) 
(0.250000, 0.850000, 0.248683) (0.250000, 0.800000, 0.248683) (0.000000, 0.000000) 
(0.250000, 0.850000, 0.248683) (0.250000, 0.800000, 0.248683) (0.000000, 0.000000) 
(0.300000, 0.800000, 0.215178) (0.250000, 0.800000, 0.215178) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.850000, 0.214876) (0.250000, 0.800000, 0.214876) (0.000000, 0.000000) 
(0.250000, 0.850000, 0.248683) (0.250000, 0.850000, 0.248683) (0.000000, 0.000000) 
(0.300000, 0.850000, 0.214876) (0.250000, 0.850000, 0.214876) (0.000000, 0.000000) 
(0.250000, 0.900000, 0.240633) (0.250000, 0.850000, 0.240633) (0.000000, 0.000000) 
(0.250000, 0.900000, 0.240633) (0.250000, 0.850000, 0.240633) (0.000000, 0.000000) 
(0.300000, 0.850000, 0.214876) (0.250000, 0.850000, 0.214876) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.900000, 0.217369) (0.250000, 0.850000, 0.217369) (0.000000, 0.000000) 
(0.250000, 0.900000, 0.240633) (0.250000, 0.900000, 0.240633) (0.000000, 0.000000) 
(0.300000, 0.900000, 0.217369) (0.250000, 0.900000, 0.217369) (0.000000, 0.000000) 
(0.250000, 0.950000, 0.231815) (0.250000, 0.900000, 0.231815) (0.000000, 0.000000) 
(0.250000, 0.950000, 0.231815) (0.250000, 0.900000, 0.231815) (0.000000, 0.000000) 
(0.300000, 0.900000, 0.217369) (0.250000, 0.900000, 0.217369) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 0.950000, 0.214937) (0.250000, 0.900000, 0.214937) (0.000000, 0.000000) 
(0.250000, 0.950000, 0.231815) (0.250000, 0.950000, 0.231815) (0.000000, 0.000000) 
(0.300000, 0.950000, 0.214937) (0.250000, 0.950000, 0.214937) (0.000000, 0.000000) 
(0.250000, 1.000000, 0.222240) (0.250000, 0.950000, 0.222240) (0.000000, 0.000000) 
(0.250000, 1.000000, 0.222240) (0.250000, 0.950000, 0.222240) (0.000000, 0.000000) 
(0.300000, 0.950000, 0.214937) (0.250000, 0.950000, 0.214937) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.300000, 1.000000, 0.207984) (0.250000, 0.950000, 0.207984) (0.000000, 0.000000) 
(0.300000, 0.000000, 0.757827) (0.300000, 0.000000, 0.757827) (0.000000, 0.000000) 
(0.350000, 0.000000, 0.677044) (0.300000, 0.000000, 0.677044) (0.000000, 0.000000) 
(0.300000, 0.050000, 0.855520) (0.300000, 0.000000, 0.855520) (0.000000, 0.000000) 
(0.300000, 0.050000, 0.855520) (0.300000, 0.000000, 0.855520) (0.000000, 0.000000) 
(0.350000, 0.000000, 0.677044) (0.300000, 0.000000, 0.677044) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.050000, 0.754467) (0.300000, 0.000000, 0.754467) (0.000000, 0.000000) 
(0.300000, 0.050000, 0.855520) (0.300000, 0.050000, 0.855520) (0.000000, 0.000000) 
(0.350000, 0.050000, 0.754467) (0.300000, 0.050000, 0.754467) (0.000000, 0.000000) 
(0.300000, 0.100000, 0.960998) (0.300000, 0.050000, 0.960998) (0.000000, 0.000000) 
(0.300000, 0.100000, 0.960998) (0.300000, 0.050000, 0.960998) (0.000000, 0.000000) 
(0.350000, 0.050000, 0.754467) (0.300000, 0.050000, 0.754467) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.100000, 0.838694) (0.300000, 0.050000, 0.838694) (0.000000, 0.000000) 
(0.300000, 0.100000, 0.960998) (0.300000, 0.100000, 0.960998) (0.000000, 0.000000) 
(0.350000, 0.100000, 0.838694) (0.300000, 0.100000, 0.838694) (0.000000, 0.000000) 
(0.300000, 0.150000, 1.047907) (0.300000, 0.100000, 1.047907) (0.000000, 0.000000) 
(0.300000, 0.150000, 1.047907) (0.300000, 0.100000, 1.047907) (0.000000, 0.000000) 
(0.350000, 0.100000, 0.838694) (0.300000, 0.100000, 0.838694) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.150000, 0.908277) (0.300000, 0.100000, 0.908277) (0.000000, 0.000000) 
(0.300000, 0.150000, 1.047907) (0.300000, 0.150000, 1.047907) (0.000000, 0.000000) 
(0.350000, 0.150000, 0.908277) (0.300000, 0.150000, 0.908277) (0.000000, 0.000000) 
(0.300000, 0.200000, 1.089025) (0.300000, 0.150000, 1.089025) (0.000000, 0.000000) 
(0.300000, 0.200000, 1.089025) (0.300000, 0.150000, 1.089025) (0.000000, 0.000000) 
(0.350000, 0.150000, 0.908277) (0.300000, 0.150000, 0.908277) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.200000, 0.940924) (0.300000, 0.150000, 0.940924) (0.000000, 0.000000) 
(0.300000, 0.200000, 1.089025) (0.300000, 0.200000, 1.089025) (0.000000, 0.000000) 
(0.350000, 0.200000, 0.940924) (0.300000, 0.200000, 0.940924) (0.000000, 0.000000) 
(0.300000, 0.250000, 1.067318) (0.300000, 0.200000, 1.067318) (0.000000, 0.000000) 
(0.300000, 0.250000, 1.067318) (0.300000, 0.200000, 1.067318) (0.000000, 0.000000) 
(0.350000, 0.200000, 0.940924) (0.300000, 0.200000, 0.940924) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.250000, 0.922484) (0.300000, 0.200000, 0.922484) (0.000000, 0.000000) 
(0.300000, 0.250000, 1.067318) (0.300000, 0.250000, 1.067318) (0.000000, 0.000000) 
(0.350000, 0.250000, 0.922484) (0.300000, 0.250000, 0.922484) (0.000000, 0.000000) 
(0.300000, 0.300000, 0.983607) (0.300000, 0.250000, 0.983607) (0.000000, 0.000000) 
(0.300000, 0.300000, 0.983607) (0.300000, 0.250000, 0.983607) (0.000000, 0.000000) 
(0.350000, 0.250000, 0.922484) (0.300000, 0.250000, 0.922484) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.300000, 0.853272) (0.300000, 0.250000, 0.853272) (0.000000, 0.000000) 
(0.300000, 0.300000, 0.983607) (0.300000, 0.300000, 0.983607) (0.000000, 0.000000) 
(0.350000, 0.300000, 0.853272) (0.300000, 0.300000, 0.853272) (0.000000, 0.000000) 
(0.300000, 0.350000, 0.856151) (0.300000, 0.300000, 0.856151) (0.000000, 0.000000) 
(0.300000, 0.350000, 0.856151) (0.300000, 0.300000, 0.856151) (0.000000, 0.000000) 
(0.350000, 0.300000, 0.853272) (0.300000, 0.300000, 0.853272) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.350000, 0.747862) (0.300000, 0.300000, 0.747862) (0.000000, 0.000000) 
(0.300000, 0.350000, 0.856151) (0.300000, 0.350000, 0.856151) (0.000000, 0.000000) 
(0.350000, 0.350000, 0.747862) (0.300000, 0.350000, 0.747862) (0.000000, 0.000000) 
(0.300000, 0.400000, 0.712419) (0.300000, 0.350000, 0.712419) (0.000000, 0.000000) 
(0.300000, 0.400000, 0.712419) (0.300000, 0.350000, 0.712419) (0.000000, 0.000000) 
(0.350000, 0.350000, 0.747862) (0.300000, 0.350000, 0.747862) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.400000, 0.628518) (0.300000, 0.350000, 0.628518) (0.000000, 0.000000) 
(0.300000, 0.400000, 0.712419) (0.300000, 0.400000, 0.712419) (0.000000, 0.000000) 
(0.350000, 0.400000, 0.628518) (0.300000, 0.400000, 0.628518) (0.000000, 0.000000) 
(0.300000, 0.450000, 0.578072) (0.300000, 0.400000, 0.578072) (0.000000, 0.000000) 
(0.300000, 0.450000, 0.578072) (0.300000, 0.400000, 0.578072) (0.000000, 0.000000) 
(0.350000, 0.400000, 0.628518) (0.300000, 0.400000, 0.628518) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.450000, 0.516254) (0.300000, 0.400000, 0.516254) (0.000000, 0.000000) 
(0.300000, 0.450000, 0.578072) (0.300000, 0.450000, 0.578072) (0.000000, 0.000000) 
(0.350000, 0.450000, 0.516254) (0.300000, 0.450000, 0.516254) (0.000000, 0.000000) 
(0.300000, 0.500000, 0.469049) (0.300000, 0.450000, 0.469049) (0.000000, 0.000000) 
(0.300000, 0.500000, 0.469049) (0.300000, 0.450000, 0.469049) (0.000000, 0.000000) 
(0.350000, 0.450000, 0.516254) (0.300000, 0.450000, 0.516254) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.500000, 0.424243) (0.300000, 0.450000, 0.424243) (0.000000, 0.000000) 
(0.300000, 0.500000, 0.469049) (0.300000, 0.500000, 0.469049) (0.000000, 0.000000) 
(0.350000, 0.500000, 0.424243) (0.300000, 0.500000, 0.424243) (0.000000, 0.000000) 
(0.300000, 0.550000, 0.389520) (0.300000, 0.500000, 0.389520) (0.000000, 0.000000) 
(0.300000, 0.550000, 0.389520) (0.300000, 0.500000, 0.389520) (0.000000, 0.000000) 
(0.350000, 0.500000, 0.424243) (0.300000, 0.500000, 0.424243) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.550000, 0.355557) (0.300000, 0.500000, 0.355557) (0.000000, 0.000000) 
(0.300000, 0.550000, 0.389520) (0.300000, 0.550000, 0.389520) (0.000000, 0.000000) 
(0.350000, 0.550000, 0.355557) (0.300000, 0.550000, 0.355557) (0.000000, 0.000000) 
(0.300000, 0.600000, 0.334260) (0.300000, 0.550000, 0.334260) (0.000000, 0.000000) 
(0.300000, 0.600000, 0.334260) (0.300000, 0.550000, 0.334260) (0.000000, 0.000000) 
(0.350000, 0.550000, 0.355557) (0.300000, 0.550000, 0.355557) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.600000, 0.303624) (0.300000, 0.550000, 0.303624) (0.000000, 0.000000) 
(0.300000, 0.600000, 0.334260) (0.300000, 0.600000, 0.334260) (0.000000, 0.000000) 
(0.350000, 0.600000, 0.303624) (0.300000, 0.600000, 0.303624) (0.000000, 0.000000) 
(0.300000, 0.650000, 0.293036) (0.300000, 0.600000, 0.293036) (0.000000, 0.000000) 
(0.300000, 0.650000, 0.293036) (0.300000, 0.600000, 0.293036) (0.000000, 0.000000) 
(0.350000, 0.600000, 0.303624) (0.300000, 0.600000, 0.303624) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.650000, 0.255011) (0.300000, 0.600000, 0.255011) (0.000000, 0.000000) 
(0.300000, 0.650000, 0.293036) (0.300000, 0.650000, 0.293036) (0.000000, 0.000000) 
(0.350000, 0.650000, 0.255011) (0.300000, 0.650000, 0.255011) (0.000000, 0.000000) 
(0.300000, 0.700000, 0.257567) (0.300000, 0.650000, 0.257567) (0.000000, 0.000000) 
(0.300000, 0.700000, 0.257567) (0.300000, 0.650000, 0.257567) (0.000000, 0.000000) 
(0.350000, 0.650000, 0.255011) (0.300000, 0.650000, 0.255011) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.700000, 0.200933) (0.300000, 0.650000, 0.200933) (0.000000, 0.000000) 
(0.300000, 0.700000, 0.257567) (0.300000, 0.700000, 0.257567) (0.000000, 0.000000) 
(0.350000, 0.700000, 0.200933) (0.300000, 0.700000, 0.200933) (0.000000, 0.000000) 
(0.300000, 0.750000, 0.229138) (0.300000, 0.700000, 0.229138) (0.000000, 0.000000) 
(0.300000, 0.750000, 0.229138) (0.300000, 0.700000, 0.229138) (0.000000, 0.000000) 
(0.350000, 0.700000, 0.200933) (0.300000, 0.700000, 0.200933) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.750000, 0.154184) (0.300000, 0.700000, 0.154184) (0.000000, 0.000000) 
(0.300000, 0.750000, 0.229138) (0.300000, 0.750000, 0.229138) (0.000000, 0.000000) 
(0.350000, 0.750000, 0.154184) (0.300000, 0.750000, 0.154184) (0.000000, 0.000000) 
(0.300000, 0.800000, 0.215178) (0.300000, 0.750000, 0.215178) (0.000000, 0.000000) 
(0.300000, 0.800000, 0.215178) (0.300000, 0.750000, 0.215178) (0.000000, 0.000000) 
(0.350000, 0.750000, 0.154184) (0.300000, 0.750000, 0.154184) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.800000, 0.139905) (0.300000, 0.750000, 0.139905) (0.000000, 0.000000) 
(0.300000, 0.800000, 0.215178) (0.300000, 0.800000, 0.215178) (0.000000, 0.000000) 
(0.350000, 0.800000, 0.139905) (0.300000, 0.800000, 0.139905) (0.000000, 0.000000) 
(0.300000, 0.850000, 0.214876) (0.300000, 0.800000, 0.214876) (0.000000, 0.000000) 
(0.300000, 0.850000, 0.214876) (0.300000, 0.800000, 0.214876) (0.000000, 0.000000) 
(0.350000, 0.800000, 0.139905) (0.300000, 0.800000, 0.139905) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.850000, 0.158798) (0.300000, 0.800000, 0.158798) (0.000000, 0.000000) 
(0.300000, 0.850000, 0.214876) (0.300000, 0.850000, 0.214876) (0.000000, 0.000000) 
(0.350000, 0.850000, 0.158798) (0.300000, 0.850000, 0.158798) (0.000000, 0.000000) 
(0.300000, 0.900000, 0.217369) (0.300000, 0.850000, 0.217369) (0.000000, 0.000000) 
(0.300000, 0.900000, 0.217369) (0.300000, 0.850000, 0.217369) (0.000000, 0.000000) 
(0.350000, 0.850000, 0.158798) (0.300000, 0.850000, 0.158798) (-3243868368382467623219067537588224.000000, 0.000000) 
(0.350000, 0.900000, 0.183536) (0.300000, 0.850000, 0.183536) (0.000000, 0.000000) 
(0.300000, 0.900000, 0.217369) (0.300000, 0.900000, 0.217369) (0.000000, 0.000000) 
(0.350000, 0.900000, 0.183536) (0.300000, 0.900000, 0.183536) (0.000000, 0.000000) 
(0.300000, 0.950000, 0.214937) (0.300000, 0.900000, 0.214937) (0.000000, 0.000000) 
(0.300000, 0.950000, 0.214937) (0.300000, 0.900000, 0.214937) (0.000000, 0.000000) 
(0.350000, 0.900000, 0.183536) (0.300000, 0.900000, 0.183536) (-3243868368382467623219067537588224.000000, 0.000000) 
